order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Date,product_id,quantity,customer_id,customer_name,address,area,pincode,customer_segment,product_name,category,brand,price,Total_Sale,margin_percentage,feedback_id,rating,feedback_text,feedback_category,sentiment,delivery_partner_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,stock_received,damaged_stock,Img,Emoji,Star
8632661257,55647283,19/03/24 5:41,19/03/24 5:55,19/03/24 5:52,On Time,2068.48,UPI,18689,2365551462,19/03/24,512780,2,55647283,Yochana Vaidya,"04/972
Raval Chowk
Maheshtala-044150",Raurkela Industrial Township,408065,New,quaerat architecto,Baby Care,Naik Inc,287.05,574.1,30,2871255,4,Maxime eum voluptate quas perspiciatis veritatis nobis. Quis vel officiis.,Delivery,Positive,18689,-3,2.91,On Time,,1,1,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
8082511210,54248568,06/07/24 2:00,06/07/24 2:16,06/07/24 2:23,Slightly Delayed,2690.3,Card,9847,3049561302,06/07/24,602858,3,54248568,Nirja Som,"252
Mitter Zila
Firozabad 058983",Hindupur,855024,Regular,incidunt aliquid,Dairy & Breakfast,Mutti-Peri,809.79,2429.37,20,4840662,3,Saepe voluptates ad corrupti aspernatur nobis. Recusandae incidunt fuga accusamus saepe.,App Experience,Neutral,9847,7,4.21,Slightly Delayed,Traffic,0,1,https://i.postimg.cc/X7wFjX1B/food.png,https://i.postimg.cc/d02zccny/confused.png,___
6840867800,94648249,22/03/24 17:05,22/03/24 17:18,22/03/24 17:18,On Time,2965.01,Card,8531,4185514760,22/03/24,824401,3,94648249,Damyanti Ganguly,"88
Kamdar Nagar
Singrauli 101392",Jamalpur,507732,Inactive,esse suscipit,Instant & Frozen Food,Chada and Sons,480.59,1441.77,40,2155644,5,Sed tenetur vel nam. Ut voluptate quibusdam enim ipsum.,Delivery,Positive,8531,0,3.13,On Time,,2,0,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
3802290963,47754918,19/01/24 1:13,19/01/24 1:33,19/01/24 1:36,On Time,892.48,Wallet,41396,7013289850,19/01/24,607426,3,47754918,Aarna Jha,"14/46, Rama Ganj
Gorakhpur 845236",Mehsana,690688,Premium,eos voluptatum,Grocery & Staples,Agrawal Group,306.67,920.01,15,1478392,5,Accusantium eaque cumque magni. Totam a iure porro nam.,Delivery,Positive,41396,3,1.9,On Time,Traffic,0,1,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
6206593601,60677838,01/06/24 11:36,01/06/24 11:49,01/06/24 11:45,On Time,3350.23,Card,3484,8274085452,01/06/24,166357,2,60677838,Faraj Yohannan,"52/14
Soman Marg
Shahjahanpur-569218",Adoni,156678,Regular,dolorem rerum,Pharmacy,Kuruvilla LLC,737.65,1475.3,20,6095098,5,Quisquam libero neque id vitae. Voluptate eius eaque veniam.,Delivery,Positive,3484,-4,2.5,On Time,,0,0,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
1614262828,41370074,28/02/24 5:17,28/02/24 5:27,28/02/24 5:33,Slightly Delayed,1512.26,Card,18412,1633131607,28/02/24,254079,2,41370074,Arjun Lanka,"124, Rattan Nagar
Begusarai 029968",Bhiwani,506801,Inactive,quis quae,Baby Care,"Gera, Wali and Mishra",96.97,193.94,30,9857757,4,Adipisci inventore fugiat dolorum sequi eveniet. Cumque dolor veniam facilis reiciendis ut.,App Experience,Neutral,18412,6,3.35,Slightly Delayed,Traffic,1,0,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
3954913424,12616669,14/12/24 14:34,14/12/24 14:44,14/12/24 14:56,Slightly Delayed,3479.08,UPI,95606,7673800227,14/12/24,435978,3,12616669,Jason Varkey,"H.No. 13
Atwal Circle, Sangli-Miraj & Kupwad-286466",Bijapur,776700,Inactive,harum aut,Snacks & Munchies,Lalla LLC,878.85,2636.55,35,9472861,3,Minus ullam ab at.,Delivery,Neutral,95606,12,0.83,Slightly Delayed,Traffic,2,1,https://i.postimg.cc/CKP7Ydrp/snacks.png,https://i.postimg.cc/d02zccny/confused.png,___
2372062749,90562891,11/06/24 0:15,11/06/24 0:27,11/06/24 0:40,Slightly Delayed,3444.86,Cash,36353,7772499728,11/06/24,469022,1,90562891,Chanakya Raval,"901
Kamdar Zila, Mysore 474039",Unnao,334861,Regular,reprehenderit molestias,Grocery & Staples,"Singh, Atwal and Nagy",184.01,184.01,15,3311265,3,Saepe sint ipsam fugiat iusto ducimus. Necessitatibus quo dolorum vel expedita consequuntur optio.,App Experience,Neutral,36353,13,4.21,Slightly Delayed,Traffic,0,0,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/d02zccny/confused.png,___
5232784929,38894109,14/06/24 14:56,14/06/24 15:12,14/06/24 15:13,On Time,1913.74,UPI,54647,7917018880,14/06/24,317913,3,38894109,Ikbal Merchant,"121
Mitter Circle, Bokaro 519139",Bhiwandi,504760,Inactive,illo assumenda,Cold Drinks & Juices,Hayre and Sons,898.61,2695.83,30,9864406,4,Sint voluptates sapiente. Vero adipisci a quam. Veritatis culpa eligendi odit labore.,Product Quality,Positive,54647,1,3.73,On Time,Traffic,0,0,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
797579927,35988594,22/01/24 1:17,22/01/24 1:36,22/01/24 1:38,On Time,967.68,UPI,73036,9300795775,22/01/24,172338,1,35988594,Brijesh Parsa,"50
Bhakta Circle
Kharagpur-483854",Korba,154722,Inactive,nostrum tempore,Cold Drinks & Juices,Mand-Chand,967.68,967.68,30,3211046,4,Accusantium illo fugiat vel.,Product Quality,Positive,73036,2,1.76,On Time,Traffic,1,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
6590816500,28262669,07/08/24 10:47,07/08/24 11:04,07/08/24 11:08,On Time,2941.43,Card,71340,6235596874,07/08/24,548246,3,28262669,Qadim Kohli,"H.No. 80
Mall Ganj, Gudivada 881080",Kozhikode,180219,New,vel rerum,Fruits & Vegetables,Arya-Roy,105.85,317.55,25,5299471,5,Error cumque praesentium adipisci. Placeat provident sint voluptates sed.,Customer Service,Positive,71340,4,3.32,On Time,Traffic,1,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
7752735306,37650748,03/10/24 16:05,03/10/24 16:16,03/10/24 16:13,On Time,4325.3,Card,76203,1658223361,03/10/24,317298,3,37650748,Frado Dani,"69
Pandey Road
Aizawl-413571",Tiruppur,993784,Inactive,voluptates quam,Snacks & Munchies,Dubey and Sons,858.57,2575.71,35,2623629,5,Quibusdam ipsa asperiores ad maxime totam autem.,App Experience,Positive,76203,-3,4.18,On Time,,2,1,https://i.postimg.cc/CKP7Ydrp/snacks.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
8930301980,52927319,17/12/24 14:56,17/12/24 15:14,17/12/24 15:43,Significantly Delayed,3495.2,Cash,12817,7607337468,17/12/24,84102,3,52927319,Jagdish Kalla,"H.No. 05, Dugal Zila
Jammu-743086",Kishanganj,804599,New,quis eveniet,Household Care,Dube-Saraf,179.81,539.43,25,2712909,2,Ipsum beatae iste reprehenderit.,Customer Service,Negative,12817,29,3.19,Significantly Delayed,Traffic,1,1,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,https://i.postimg.cc/zGbrMQ9C/sad.png,__
468940359,53616696,20/04/24 17:29,20/04/24 17:45,20/04/24 17:52,Slightly Delayed,3335.03,UPI,61269,3690570815,20/04/24,607426,3,53616696,Aryan Saraf,"64/825
Vasa Circle, Uluberia-484513",Bhubaneswar,335166,Regular,eos voluptatum,Grocery & Staples,Agrawal Group,306.67,920.01,15,7132945,3,Eum quisquam ipsam suscipit fugiat perspiciatis. Animi doloremque ad nesciunt non.,Product Quality,Neutral,61269,7,1.76,Slightly Delayed,Traffic,0,1,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/d02zccny/confused.png,___
9581357371,42995270,02/08/24 1:07,02/08/24 1:18,02/08/24 1:23,On Time,296.29,Card,94858,7196585111,02/08/24,254285,2,42995270,Abdul Joshi,"94, Tella Marg
Bhusawal-431346",Chapra,170763,New,laborum voluptas,Grocery & Staples,"Misra, Chaudhari and Keer",296.29,592.58,15,3455831,4,Exercitationem pariatur voluptates veniam voluptates quo. Ratione deserunt nemo incidunt.,Delivery,Positive,94858,5,4.41,On Time,Traffic,2,1,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
5592218531,51117473,26/09/24 8:11,26/09/24 8:25,26/09/24 8:27,On Time,400.67,Cash,50278,3823181792,26/09/24,182481,2,51117473,Indira Chand,"487, Kota Marg, Phusro-247301",Kolkata,629801,Inactive,quibusdam laudantium,Pharmacy,"Yohannan, Nayak and Tank",400.67,801.34,20,6189875,4,Quo aspernatur eaque fuga vitae. Culpa sunt eligendi placeat.,Product Quality,Positive,50278,2,3.14,On Time,Traffic,2,0,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
5181468639,16354718,27/09/24 10:13,27/09/24 10:23,27/09/24 10:27,On Time,2091.01,UPI,33671,6323545797,27/09/24,776786,3,16354718,Harini Singhal,"59/07
Pant Road
Karaikudi 543148",Belgaum,114472,Inactive,soluta officia,Cold Drinks & Juices,Radhakrishnan-Kumer,144.34,433.02,30,7191710,5,Praesentium ducimus similique iure tempora laudantium.,Product Quality,Positive,33671,4,1.57,On Time,Traffic,2,0,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
4346904882,73644413,15/11/24 1:30,15/11/24 1:40,15/11/24 1:43,On Time,3167.15,Cash,67487,2129179513,15/11/24,927846,2,73644413,Isaac Mander,"11/64
Thaker, Saharsa-549181",Malegaon,516278,Inactive,sapiente facilis,Pet Care,Sule-Bose,342.03,684.06,35,3910980,5,Adipisci aliquam perferendis corporis beatae. Voluptas unde minima perferendis quibusdam aliquid.,Product Quality,Positive,67487,3,3.68,On Time,Traffic,2,1,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
4897177295,87604842,31/10/24 16:29,31/10/24 16:48,31/10/24 16:46,On Time,1943.19,Card,50461,2427260916,31/10/24,693360,1,87604842,Zayan Mander,"H.No. 590
Dugar Road
Rourkela-674161",Pudukkottai,720741,New,dignissimos quisquam,Baby Care,Nigam LLC,927.24,927.24,30,9337679,4,Sint dolores modi cupiditate. Accusantium quia quod repellendus incidunt necessitatibus.,Delivery,Positive,50461,-2,1.56,On Time,,2,1,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
472095577,91897254,25/03/24 14:28,25/03/24 14:45,25/03/24 14:41,On Time,1842.26,Wallet,53582,2253846441,25/03/24,469199,1,91897254,Garima Issac,"65/344, Dave Path
Bahraich-921223",Ramgarh,760845,Inactive,eveniet saepe,Pet Care,Shroff-Krishna,650.95,650.95,35,9221584,5,Nisi tempore magni voluptates optio ad porro.,App Experience,Positive,53582,-4,4.86,On Time,,1,0,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
5491974333,46836661,07/04/24 20:18,07/04/24 20:38,07/04/24 20:33,On Time,54.03,Cash,22946,8272389845,07/04/24,266697,3,46836661,Triveni Nath,"46/85, Parmar Ganj
Bhimavaram-436421",Mysore,997854,Regular,dicta vero,Grocery & Staples,Vaidya PLC,54.03,162.09,15,600878,5,Optio dignissimos porro assumenda itaque. Ipsam repellendus reiciendis odio culpa consequatur.,Customer Service,Positive,22946,-5,3.7,On Time,,0,1,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
1530263287,38087115,29/10/24 3:03,29/10/24 3:21,29/10/24 3:21,On Time,4105.24,UPI,90945,962733148,29/10/24,932470,1,38087115,Pushti Sharaf,"69/420, Saha Circle, Ongole-872788",Secunderabad,584545,Inactive,facere doloremque,Personal Care,Sawhney Group,264.31,264.31,35,3065197,5,Rerum ea hic quos corrupti eos. Possimus inventore ullam itaque amet occaecati.,Customer Service,Positive,90945,0,3.66,On Time,,2,0,https://i.postimg.cc/hvmm7GSw/personal-care.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
3502928801,45516184,21/05/24 16:59,21/05/24 17:09,21/05/24 17:05,On Time,496.54,Card,88987,572530010,21/05/24,421236,1,45516184,Gavin Borde,"H.No. 55, Mody Circle, Ghaziabad-318614",Amritsar,99105,Inactive,ut eveniet,Fruits & Vegetables,Grewal and Sons,496.54,496.54,25,4155110,5,Mollitia saepe vel eos eos minus animi ratione. Quas a occaecati ipsa.,Product Quality,Positive,88987,-4,3.32,On Time,,0,1,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
6704069015,41740443,17/02/24 1:30,17/02/24 1:40,17/02/24 1:45,On Time,39.18,Cash,90389,7326464624,17/02/24,446599,2,41740443,Azaan Raghavan,"13/36, Pillay Zila, Bangalore-818183",Karnal,747321,New,numquam corporis,Grocery & Staples,"Sangha, Bhasin and Mannan",39.18,78.36,15,8235793,5,Occaecati eaque ducimus error.,Product Quality,Positive,90389,5,2.6,On Time,Traffic,2,1,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
2106508940,10903672,09/02/24 7:15,09/02/24 7:34,09/02/24 7:36,On Time,3912.91,Cash,39197,3830548015,09/02/24,469022,2,10903672,Gunbir Nayar,"683
Sabharwal Street, Bilaspur 101052",Jhansi,72061,Regular,reprehenderit molestias,Grocery & Staples,"Singh, Atwal and Nagy",184.01,368.02,15,9895013,5,Id aperiam et totam saepe perspiciatis.,Customer Service,Positive,39197,2,3.42,On Time,Traffic,0,0,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
7710789780,81498109,04/08/24 13:46,04/08/24 14:06,04/08/24 14:19,Slightly Delayed,2785.08,Card,26311,7595679175,04/08/24,569492,2,81498109,Upkaar Sidhu,"H.No. 144, Sharma Zila, Moradabad 330508",Bhatpara,196460,Inactive,explicabo veritatis,Instant & Frozen Food,"Sagar, Brahmbhatt and Barad",556.96,1113.92,40,858755,3,Debitis quod nulla in nihil eveniet. Fugiat tempore quisquam quis dolorum iste laborum.,App Experience,Neutral,26311,13,1.36,Slightly Delayed,Traffic,1,1,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/d02zccny/confused.png,___
8244366430,89343725,06/07/24 15:23,06/07/24 15:43,06/07/24 15:38,On Time,1893.17,Card,37525,5919233104,06/07/24,517688,1,89343725,Victor Puri,"08/084
Anne Circle, Karnal 884688",Ghaziabad,188189,New,maiores esse,Fruits & Vegetables,Lata-Ratta,915.2,915.2,25,548159,4,Doloremque magnam eaque porro quos. Quidem laudantium modi.,Product Quality,Positive,37525,-5,3.84,On Time,,1,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
611356231,27472347,17/12/24 17:02,17/12/24 17:15,17/12/24 17:18,On Time,4090.11,Cash,69030,6073666542,17/12/24,78228,3,27472347,Chakradhar Johal,"997, Sahni Circle
Aurangabad 031628",Ichalkaranji,889105,Inactive,ea sequi,Baby Care,Sahni-Majumdar,992.53,2977.59,30,8954611,4,Sunt ad facere atque. Ut dolor est praesentium cum iste. Ullam cupiditate a eius repellat.,App Experience,Positive,69030,3,3.28,On Time,Traffic,2,1,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
3166060384,30912273,10/09/24 7:47,10/09/24 8:02,10/09/24 8:06,On Time,2029.47,Cash,52977,6704441367,10/09/24,619322,2,30912273,Indira Ganesh,"H.No. 71
Bakshi Ganj
Nashik 224463",Arrah,96840,Premium,facere nesciunt,Snacks & Munchies,"Deol, Mandal and Kumar",948.26,1896.52,35,5872621,5,Sed nostrum autem minus facere consequuntur. Enim voluptates optio accusamus cumque.,Customer Service,Positive,52977,4,3.03,On Time,Traffic,2,1,https://i.postimg.cc/CKP7Ydrp/snacks.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
9397413748,7985391,17/06/24 21:06,17/06/24 21:23,17/06/24 21:36,Slightly Delayed,3202.55,UPI,8508,935630608,17/06/24,206296,1,7985391,Libni Hans,"09/728, Bhagat Chowk, Rourkela-812670",Jamshedpur,315019,Regular,placeat consequatur,Instant & Frozen Food,Majumdar-Subramanian,635.27,635.27,40,5441272,4,Ea praesentium voluptate. Corrupti id ipsam fugit id.,Product Quality,Neutral,8508,13,3.74,Slightly Delayed,Traffic,0,0,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
1127973279,47983954,22/05/24 19:10,22/05/24 19:28,22/05/24 19:33,On Time,577.57,Card,84502,7555176152,22/05/24,68583,3,47983954,Azad Arya,"94/238, Kibe Road, Tenali 625300",Tadepalligudem,884986,New,laboriosam porro,Snacks & Munchies,Bora Inc,101.21,303.63,35,2352726,5,Neque voluptatibus consequatur dolorum deserunt blanditiis labore.,Product Quality,Positive,84502,5,2.59,On Time,Traffic,2,1,https://i.postimg.cc/CKP7Ydrp/snacks.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
7128365549,1476987,29/04/24 14:28,29/04/24 14:43,29/04/24 14:52,Slightly Delayed,974.89,UPI,71796,6384213577,29/04/24,913328,2,1476987,Arin Viswanathan,"70
Srivastava Road
Machilipatnam 641784",Proddatur,134648,Regular,quasi corrupti,Fruits & Vegetables,Dua Inc,443.17,886.34,25,8345873,4,Commodi id totam mollitia optio quam. Rerum magnam consequatur ad magnam officiis.,Customer Service,Neutral,71796,9,1.62,Slightly Delayed,Traffic,0,1,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
1647833214,93202865,16/04/24 5:49,16/04/24 5:59,16/04/24 6:11,Slightly Delayed,2156.34,Cash,82664,8256809269,16/04/24,861686,2,93202865,Darsh Sur,"395
Pall Zila, Etawah 720860",Begusarai,831118,Inactive,vitae aliquid,Household Care,Vyas-Jayaraman,384.77,769.54,25,5347799,3,Amet vitae accusamus id. Perferendis consectetur molestias nulla.,Customer Service,Neutral,82664,12,3.34,Slightly Delayed,Traffic,1,1,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,https://i.postimg.cc/d02zccny/confused.png,___
5463250173,36163202,25/02/24 22:06,25/02/24 22:20,25/02/24 22:23,On Time,587.18,Wallet,10460,746099777,25/02/24,668018,2,36163202,Jai Vyas,"H.No. 94
Seshadri Ganj, Jamshedpur-785075",Rohtak,683544,Inactive,odit ad,Cold Drinks & Juices,Saran Inc,587.18,1174.36,30,4394912,4,Quia veritatis maiores dolores at. Rem eligendi qui animi reiciendis nostrum eos ex.,Delivery,Positive,10460,3,0.85,On Time,Traffic,2,0,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
9267331144,24739583,30/10/24 19:49,30/10/24 20:08,30/10/24 20:09,On Time,1674.01,Cash,59475,4506421601,30/10/24,172338,3,24739583,Caleb Narain,"H.No. 14, Sharaf
Saharanpur 377657",Tirupati,766101,Premium,nostrum tempore,Cold Drinks & Juices,Mand-Chand,967.68,2903.04,30,4072025,5,Delectus fuga alias. Repudiandae corrupti perferendis possimus.,Delivery,Positive,59475,1,1.63,On Time,Traffic,1,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
316055164,76569265,10/09/24 8:09,10/09/24 8:24,10/09/24 8:29,On Time,556.54,UPI,41210,5198159030,10/09/24,175100,1,76569265,Faraj Chand,"H.No. 55, Sharma Zila, Haridwar-180672",Vijayawada,196848,Inactive,voluptates repellendus,Baby Care,"Patel, Dubey and Dhar",265.86,265.86,30,1905606,5,Tempore dicta aspernatur sit. Repudiandae similique suscipit doloremque fuga earum impedit.,Product Quality,Positive,41210,5,1.26,On Time,Traffic,0,1,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
4530729393,19476988,20/09/24 13:21,20/09/24 13:33,20/09/24 13:42,Slightly Delayed,1705.35,Card,38494,4006659613,20/09/24,206985,1,19476988,Anya Guha,"H.No. 34
Kari Street
Sikar 100406",Kamarhati,382263,Inactive,accusantium minus,Personal Care,Divan PLC,615.25,615.25,35,9939235,4,Doloremque voluptas veniam necessitatibus. Adipisci corporis doloremque eum rerum.,Customer Service,Neutral,38494,9,4.66,Slightly Delayed,Traffic,0,0,https://i.postimg.cc/hvmm7GSw/personal-care.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
6866026102,29282342,19/01/24 19:10,19/01/24 19:23,19/01/24 19:49,Significantly Delayed,1056.6,UPI,95078,85529941,19/01/24,824401,2,29282342,Wazir Kuruvilla,"H.No. 200
Ratti Ganj
Jalgaon 706739",Surat,250632,Inactive,esse suscipit,Instant & Frozen Food,Chada and Sons,480.59,961.18,40,2792947,1,Corrupti odio similique cupiditate sint veritatis. Optio praesentium velit.,App Experience,Negative,95078,26,4.65,Significantly Delayed,Traffic,2,0,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/15zP0XBY/angry.png,_
5118045976,52248203,05/09/24 5:39,05/09/24 5:56,05/09/24 6:14,Significantly Delayed,1387.98,Cash,93704,5021434789,05/09/24,357137,2,52248203,Vasatika Suri,"705, Chahal Chowk
New Delhi-506345",Hapur,587451,Premium,asperiores alias,Pharmacy,Sunder and Sons,476.34,952.68,20,6312426,1,Corporis cupiditate distinctio alias quaerat. Temporibus vel ad recusandae veniam voluptatum.,Product Quality,Negative,93704,18,0.66,Significantly Delayed,Traffic,1,1,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/15zP0XBY/angry.png,_
5056720439,70477925,28/04/24 18:55,28/04/24 19:14,28/04/24 19:09,On Time,1218.39,UPI,23376,676391054,28/04/24,336109,3,70477925,Indrajit Dewan,"62/64, Rana Road, Alappuzha 765321",Bhubaneswar,750170,Regular,facilis vitae,Instant & Frozen Food,Minhas-Chakraborty,809.18,2427.54,40,2202691,5,Non sit omnis repellendus. Quidem vel recusandae.,Delivery,Positive,23376,-5,4.49,On Time,,0,1,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
1840159141,89648226,17/04/24 18:21,17/04/24 18:37,17/04/24 18:39,On Time,4051.82,UPI,17377,1653476027,17/04/24,589574,3,89648226,Harinakshi Singhal,"H.No. 505
Kibe Path, Kadapa 848789",Ongole,494566,Regular,deleniti autem,Grocery & Staples,"Krishnamurthy, Dani and Shere",243.76,731.28,15,5130446,5,Maxime repellendus enim labore iure expedita occaecati. Repellendus totam quia nulla.,Delivery,Positive,17377,2,4.85,On Time,Traffic,0,0,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
7198290421,60043463,05/05/24 19:43,05/05/24 19:54,05/05/24 19:57,On Time,3621.28,UPI,62454,159119206,05/05/24,520636,1,60043463,Anya Borah,"96/21
Mukherjee Marg
Howrah-454751",Hapur,802140,Regular,accusamus unde,Cold Drinks & Juices,"Khurana, Sheth and D’Alia",870.26,870.26,30,5474457,5,Recusandae magnam a provident. Dolore modi laudantium dolorum eos in similique.,App Experience,Positive,62454,3,1.09,On Time,Traffic,0,0,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
